  0.27847551E+00  0.91371772E+01  0.10849276E-01
  0.29588023E+00  0.91275031E+01  0.12273730E-01
  0.31328495E+00  0.91167837E+01  0.13781462E-01
  0.33068967E+00  0.91049922E+01  0.15369405E-01
  0.34809439E+00  0.90921133E+01  0.17033949E-01
  0.36549910E+00  0.90781437E+01  0.18770980E-01
  0.38290382E+00  0.90630932E+01  0.20575929E-01
  0.40030854E+00  0.90469844E+01  0.22443832E-01
  0.41771326E+00  0.90298527E+01  0.24369399E-01
  0.43511798E+00  0.90117462E+01  0.26347092E-01
  0.45252270E+00  0.89927244E+01  0.28371198E-01
  0.46992742E+00  0.89728572E+01  0.30435908E-01
  0.48733214E+00  0.89522234E+01  0.32535400E-01
  0.50473686E+00  0.89309091E+01  0.34663906E-01
  0.52214158E+00  0.89090058E+01  0.36815789E-01
  0.53954630E+00  0.88866086E+01  0.38985605E-01
  0.55695102E+00  0.88638139E+01  0.41168166E-01
  0.57435574E+00  0.88407180E+01  0.43358591E-01
  0.59176045E+00  0.88174149E+01  0.45552356E-01
  0.60916517E+00  0.87939945E+01  0.47745337E-01
  0.62656989E+00  0.87705418E+01  0.49933841E-01
  0.64397461E+00  0.87471349E+01  0.52114640E-01
  0.66137933E+00  0.87238445E+01  0.54284986E-01
  0.67878405E+00  0.87007330E+01  0.56442631E-01
  0.69618877E+00  0.86778539E+01  0.58585824E-01
  0.71359349E+00  0.86552514E+01  0.60713309E-01
  0.73099821E+00  0.86329607E+01  0.62824306E-01
  0.74840293E+00  0.86110077E+01  0.64918477E-01
  0.76580765E+00  0.85894093E+01  0.66995880E-01
  0.78321237E+00  0.85681739E+01  0.69056908E-01
  0.80061709E+00  0.85473016E+01  0.71102209E-01
  0.81802180E+00  0.85267849E+01  0.73132591E-01
  0.83542652E+00  0.85066093E+01  0.75148925E-01
